DATE_TIME_FORMAT
MM/DD/YYYY hh:mm A
Queue Name	Date	Time	Time Interval	Volume (Absolute For)
Combined - All Media	09/16/2026	12:15 PM	00:15	13
Combined - All Media	09/16/2026	12:30 PM	00:15	11
Combined - All Media	09/16/2026	12:45 PM	00:15	9
Combined - All Media	09/16/2026	01:00 PM	00:15	10
Combined - All Media	09/16/2026	01:15 PM	00:15	11
Combined - All Media	09/16/2026	01:30 PM	00:15	12
Combined - All Media	09/16/2026	01:45 PM	00:15	14
Combined - All Media	09/16/2026	02:00 PM	00:15	16
Combined - All Media	09/16/2026	02:15 PM	00:15	18
Combined - All Media	09/16/2026	02:30 PM	00:15	18
Combined - All Media	09/16/2026	02:45 PM	00:15	17
Combined - All Media	09/16/2026	03:00 PM	00:15	19
Combined - All Media	09/16/2026	03:15 PM	00:15	16
Combined - All Media	09/16/2026	03:30 PM	00:15	16
Combined - All Media	09/16/2026	03:45 PM	00:15	16
Combined - All Media	09/16/2026	04:00 PM	00:15	16
Combined - All Media	09/16/2026	04:15 PM	00:15	16
Combined - All Media	09/16/2026	04:30 PM	00:15	17
Combined - All Media	09/16/2026	04:45 PM	00:15	14
Combined - All Media	09/16/2026	05:00 PM	00:15	15
Combined - All Media	09/16/2026	05:15 PM	00:15	14
Combined - All Media	09/16/2026	05:30 PM	00:15	14
Combined - All Media	09/16/2026	05:45 PM	00:15	12
Combined - All Media	09/16/2026	06:00 PM	00:15	12
Combined - All Media	09/16/2026	06:15 PM	00:15	10
Combined - All Media	09/16/2026	06:30 PM	00:15	8
Combined - All Media	09/16/2026	06:45 PM	00:15	6
Combined - All Media	09/16/2026	07:00 PM	00:15	7
Combined - All Media	09/16/2026	07:15 PM	00:15	5
Combined - All Media	09/16/2026	07:30 PM	00:15	5
Combined - All Media	09/16/2026	07:45 PM	00:15	4
Combined - All Media	09/16/2026	08:00 PM	00:15	4
Combined - All Media	09/16/2026	08:15 PM	00:15	3
Combined - All Media	09/16/2026	08:30 PM	00:15	3
Combined - All Media	09/16/2026	08:45 PM	00:15	3
Combined - All Media	09/16/2026	09:00 PM	00:15	1
Combined - All Media	09/16/2026	09:15 PM	00:15	2
Combined - All Media	09/16/2026	09:30 PM	00:15	2
Combined - All Media	09/16/2026	09:45 PM	00:15	2
Combined - All Media	09/16/2026	10:00 PM	00:15	2
Combined - All Media	09/16/2026	10:15 PM	00:15	1
Combined - All Media	09/16/2026	10:30 PM	00:15	2
Combined - All Media	09/16/2026	10:45 PM	00:15	1
Combined - All Media	09/16/2026	11:00 PM	00:15	2
Combined - All Media	09/16/2026	11:15 PM	00:15	2
Combined - All Media	09/16/2026	11:30 PM	00:15	2
Combined - All Media	09/16/2026	11:45 PM	00:15	2
Combined - All Media	09/17/2026	12:00 AM	00:15	1
Combined - All Media	09/17/2026	12:15 AM	00:15	2
Combined - All Media	09/17/2026	12:30 AM	00:15	1
Combined - All Media	09/17/2026	12:45 AM	00:15	2
Combined - All Media	09/17/2026	01:00 AM	00:15	2
Combined - All Media	09/17/2026	01:15 AM	00:15	2
Combined - All Media	09/17/2026	01:30 AM	00:15	1
Combined - All Media	09/17/2026	01:45 AM	00:15	2
Combined - All Media	09/17/2026	02:00 AM	00:15	1
Combined - All Media	09/17/2026	02:15 AM	00:15	2
Combined - All Media	09/17/2026	02:30 AM	00:15	2
Combined - All Media	09/17/2026	02:45 AM	00:15	2
Combined - All Media	09/17/2026	03:00 AM	00:15	2
Combined - All Media	09/17/2026	03:15 AM	00:15	1
Combined - All Media	09/17/2026	03:30 AM	00:15	2
Combined - All Media	09/17/2026	03:45 AM	00:15	1
Combined - All Media	09/17/2026	04:00 AM	00:15	2
Combined - All Media	09/17/2026	04:15 AM	00:15	2
Combined - All Media	09/17/2026	04:30 AM	00:15	2
Combined - All Media	09/17/2026	04:45 AM	00:15	2
Combined - All Media	09/17/2026	05:00 AM	00:15	1
Combined - All Media	09/17/2026	05:15 AM	00:15	2
Combined - All Media	09/17/2026	05:30 AM	00:15	1
Combined - All Media	09/17/2026	05:45 AM	00:15	2
Combined - All Media	09/17/2026	06:00 AM	00:15	2
Combined - All Media	09/17/2026	06:15 AM	00:15	2
Combined - All Media	09/17/2026	06:30 AM	00:15	1
Combined - All Media	09/17/2026	06:45 AM	00:15	2
Combined - All Media	09/17/2026	07:00 AM	00:15	1
Combined - All Media	09/17/2026	07:15 AM	00:15	3
Combined - All Media	09/17/2026	07:30 AM	00:15	4
Combined - All Media	09/17/2026	07:45 AM	00:15	4
Combined - All Media	09/17/2026	08:00 AM	00:15	10
Combined - All Media	09/17/2026	08:15 AM	00:15	10
Combined - All Media	09/17/2026	08:30 AM	00:15	13
Combined - All Media	09/17/2026	08:45 AM	00:15	15
Combined - All Media	09/17/2026	09:00 AM	00:15	18
Combined - All Media	09/17/2026	09:15 AM	00:15	19
Combined - All Media	09/17/2026	09:30 AM	00:15	19
Combined - All Media	09/17/2026	09:45 AM	00:15	17
Combined - All Media	09/17/2026	10:00 AM	00:15	19
Combined - All Media	09/17/2026	10:15 AM	00:15	17
Combined - All Media	09/17/2026	10:30 AM	00:15	18
Combined - All Media	09/17/2026	10:45 AM	00:15	18
Combined - All Media	09/17/2026	11:00 AM	00:15	18
Combined - All Media	09/17/2026	11:15 AM	00:15	17
Combined - All Media	09/17/2026	11:30 AM	00:15	19
Combined - All Media	09/17/2026	11:45 AM	00:15	15
Combined - All Media	09/17/2026	12:00 PM	00:15	13
Combined - All Media	09/17/2026	12:15 PM	00:15	12
Combined - All Media	09/17/2026	12:30 PM	00:15	10
Combined - All Media	09/17/2026	12:45 PM	00:15	10
Combined - All Media	09/17/2026	01:00 PM	00:15	11
Combined - All Media	09/17/2026	01:15 PM	00:15	11
Combined - All Media	09/17/2026	01:30 PM	00:15	12
Combined - All Media	09/17/2026	01:45 PM	00:15	13
Combined - All Media	09/17/2026	02:00 PM	00:15	16
Combined - All Media	09/17/2026	02:15 PM	00:15	18
Combined - All Media	09/17/2026	02:30 PM	00:15	15
Combined - All Media	09/17/2026	02:45 PM	00:15	17
Combined - All Media	09/17/2026	03:00 PM	00:15	15
Combined - All Media	09/17/2026	03:15 PM	00:15	17
Combined - All Media	09/17/2026	03:30 PM	00:15	16
Combined - All Media	09/17/2026	03:45 PM	00:15	16
Combined - All Media	09/17/2026	04:00 PM	00:15	16
Combined - All Media	09/17/2026	04:15 PM	00:15	17
Combined - All Media	09/17/2026	04:30 PM	00:15	15
Combined - All Media	09/17/2026	04:45 PM	00:15	17
Combined - All Media	09/17/2026	05:00 PM	00:15	15
Combined - All Media	09/17/2026	05:15 PM	00:15	13
Combined - All Media	09/17/2026	05:30 PM	00:15	13
Combined - All Media	09/17/2026	05:45 PM	00:15	13
Combined - All Media	09/17/2026	06:00 PM	00:15	11
Combined - All Media	09/17/2026	06:15 PM	00:15	11
Combined - All Media	09/17/2026	06:30 PM	00:15	8
Combined - All Media	09/17/2026	06:45 PM	00:15	8
Combined - All Media	09/17/2026	07:00 PM	00:15	7
Combined - All Media	09/17/2026	07:15 PM	00:15	6
Combined - All Media	09/17/2026	07:30 PM	00:15	6
Combined - All Media	09/17/2026	07:45 PM	00:15	4
Combined - All Media	09/17/2026	08:00 PM	00:15	5
Combined - All Media	09/17/2026	08:15 PM	00:15	4
Combined - All Media	09/17/2026	08:30 PM	00:15	2
Combined - All Media	09/17/2026	08:45 PM	00:15	4
Combined - All Media	09/17/2026	09:00 PM	00:15	3
Combined - All Media	09/17/2026	09:15 PM	00:15	1
Combined - All Media	09/17/2026	09:30 PM	00:15	2
Combined - All Media	09/17/2026	09:45 PM	00:15	1
Combined - All Media	09/17/2026	10:00 PM	00:15	2
Combined - All Media	09/17/2026	10:15 PM	00:15	2
Combined - All Media	09/17/2026	10:30 PM	00:15	2
Combined - All Media	09/17/2026	10:45 PM	00:15	2
Combined - All Media	09/17/2026	11:00 PM	00:15	1
Combined - All Media	09/17/2026	11:15 PM	00:15	2
Combined - All Media	09/17/2026	11:30 PM	00:15	1
Combined - All Media	09/17/2026	11:45 PM	00:15	2
Combined - All Media	09/18/2026	12:00 AM	00:15	2
Combined - All Media	09/18/2026	12:15 AM	00:15	2
Combined - All Media	09/18/2026	12:30 AM	00:15	1
Combined - All Media	09/18/2026	12:45 AM	00:15	2
Combined - All Media	09/18/2026	01:00 AM	00:15	1
Combined - All Media	09/18/2026	01:15 AM	00:15	2
Combined - All Media	09/18/2026	01:30 AM	00:15	2
Combined - All Media	09/18/2026	01:45 AM	00:15	2
Combined - All Media	09/18/2026	02:00 AM	00:15	2
Combined - All Media	09/18/2026	02:15 AM	00:15	1
Combined - All Media	09/18/2026	02:30 AM	00:15	2
Combined - All Media	09/18/2026	02:45 AM	00:15	1
Combined - All Media	09/18/2026	03:00 AM	00:15	2
Combined - All Media	09/18/2026	03:15 AM	00:15	2
Combined - All Media	09/18/2026	03:30 AM	00:15	2
Combined - All Media	09/18/2026	03:45 AM	00:15	2
Combined - All Media	09/18/2026	04:00 AM	00:15	1
Combined - All Media	09/18/2026	04:15 AM	00:15	2
Combined - All Media	09/18/2026	04:30 AM	00:15	1
Combined - All Media	09/18/2026	04:45 AM	00:15	2
Combined - All Media	09/18/2026	05:00 AM	00:15	2
Combined - All Media	09/18/2026	05:15 AM	00:15	2
Combined - All Media	09/18/2026	05:30 AM	00:15	1
Combined - All Media	09/18/2026	05:45 AM	00:15	2
Combined - All Media	09/18/2026	06:00 AM	00:15	1
Combined - All Media	09/18/2026	06:15 AM	00:15	2
Combined - All Media	09/18/2026	06:30 AM	00:15	2
Combined - All Media	09/18/2026	06:45 AM	00:15	2
Combined - All Media	09/18/2026	07:00 AM	00:15	2
Combined - All Media	09/18/2026	07:15 AM	00:15	2
Combined - All Media	09/18/2026	07:30 AM	00:15	3
Combined - All Media	09/18/2026	07:45 AM	00:15	6
Combined - All Media	09/18/2026	08:00 AM	00:15	8
Combined - All Media	09/18/2026	08:15 AM	00:15	12
Combined - All Media	09/18/2026	08:30 AM	00:15	15
Combined - All Media	09/18/2026	08:45 AM	00:15	14
Combined - All Media	09/18/2026	09:00 AM	00:15	19
Combined - All Media	09/18/2026	09:15 AM	00:15	19
Combined - All Media	09/18/2026	09:30 AM	00:15	19
Combined - All Media	09/18/2026	09:45 AM	00:15	19
Combined - All Media	09/18/2026	10:00 AM	00:15	17
Combined - All Media	09/18/2026	10:15 AM	00:15	20
Combined - All Media	09/18/2026	10:30 AM	00:15	18
Combined - All Media	09/18/2026	10:45 AM	00:15	19
Combined - All Media	09/18/2026	11:00 AM	00:15	17
Combined - All Media	09/18/2026	11:15 AM	00:15	19
Combined - All Media	09/18/2026	11:30 AM	00:15	17
Combined - All Media	09/18/2026	11:45 AM	00:15	18
Combined - All Media	09/18/2026	12:00 PM	00:15	15
Combined - All Media	09/18/2026	12:15 PM	00:15	13
Combined - All Media	09/18/2026	12:30 PM	00:15	12
Combined - All Media	09/18/2026	12:45 PM	00:15	10
Combined - All Media	09/18/2026	01:00 PM	00:15	10
Combined - All Media	09/18/2026	01:15 PM	00:15	12
Combined - All Media	09/18/2026	01:30 PM	00:15	14
Combined - All Media	09/18/2026	01:45 PM	00:15	13
Combined - All Media	09/18/2026	02:00 PM	00:15	17
Combined - All Media	09/18/2026	02:15 PM	00:15	17
Combined - All Media	09/18/2026	02:30 PM	00:15	19
Combined - All Media	09/18/2026	02:45 PM	00:15	17
Combined - All Media	09/18/2026	03:00 PM	00:15	18
Combined - All Media	09/18/2026	03:15 PM	00:15	16
Combined - All Media	09/18/2026	03:30 PM	00:15	18
Combined - All Media	09/18/2026	03:45 PM	00:15	16
Combined - All Media	09/18/2026	04:00 PM	00:15	18
Combined - All Media	09/18/2026	04:15 PM	00:15	15
Combined - All Media	09/18/2026	04:30 PM	00:15	17
Combined - All Media	09/18/2026	04:45 PM	00:15	16
Combined - All Media	09/18/2026	05:00 PM	00:15	16
Combined - All Media	09/18/2026	05:15 PM	00:15	15
Combined - All Media	09/18/2026	05:30 PM	00:15	13
Combined - All Media	09/18/2026	05:45 PM	00:15	13
Combined - All Media	09/18/2026	06:00 PM	00:15	12
Combined - All Media	09/18/2026	06:15 PM	00:15	12
Combined - All Media	09/18/2026	06:30 PM	00:15	9
Combined - All Media	09/18/2026	06:45 PM	00:15	8
Combined - All Media	09/18/2026	07:00 PM	00:15	8
Combined - All Media	09/18/2026	07:15 PM	00:15	5
Combined - All Media	09/18/2026	07:30 PM	00:15	6
Combined - All Media	09/18/2026	07:45 PM	00:15	4
Combined - All Media	09/18/2026	08:00 PM	00:15	5
Combined - All Media	09/18/2026	08:15 PM	00:15	4
Combined - All Media	09/18/2026	08:30 PM	00:15	2
Combined - All Media	09/18/2026	08:45 PM	00:15	4
Combined - All Media	09/18/2026	09:00 PM	00:15	3
Combined - All Media	09/18/2026	09:15 PM	00:15	2
Combined - All Media	09/18/2026	09:30 PM	00:15	2
Combined - All Media	09/18/2026	09:45 PM	00:15	0
Combined - All Media	09/18/2026	10:00 PM	00:15	2
Combined - All Media	09/18/2026	10:15 PM	00:15	2
Combined - All Media	09/18/2026	10:30 PM	00:15	2
Combined - All Media	09/18/2026	10:45 PM	00:15	2
Combined - All Media	09/18/2026	11:00 PM	00:15	2
Combined - All Media	09/18/2026	11:15 PM	00:15	2
Combined - All Media	09/18/2026	11:30 PM	00:15	0
Combined - All Media	09/18/2026	11:45 PM	00:15	2
Combined - All Media	09/19/2026	12:00 AM	00:15	2
Combined - All Media	09/19/2026	12:15 AM	00:15	2
Combined - All Media	09/19/2026	12:30 AM	00:15	2
Combined - All Media	09/19/2026	12:45 AM	00:15	2
Combined - All Media	09/19/2026	01:00 AM	00:15	0
Combined - All Media	09/19/2026	01:15 AM	00:15	2
Combined - All Media	09/19/2026	01:30 AM	00:15	2
Combined - All Media	09/19/2026	01:45 AM	00:15	2
Combined - All Media	09/19/2026	02:00 AM	00:15	2
Combined - All Media	09/19/2026	02:15 AM	00:15	2
Combined - All Media	09/19/2026	02:30 AM	00:15	2
Combined - All Media	09/19/2026	02:45 AM	00:15	0
Combined - All Media	09/19/2026	03:00 AM	00:15	2
Combined - All Media	09/19/2026	03:15 AM	00:15	2
Combined - All Media	09/19/2026	03:30 AM	00:15	2
Combined - All Media	09/19/2026	03:45 AM	00:15	2
Combined - All Media	09/19/2026	04:00 AM	00:15	2
Combined - All Media	09/19/2026	04:15 AM	00:15	2
Combined - All Media	09/19/2026	04:30 AM	00:15	0
Combined - All Media	09/19/2026	04:45 AM	00:15	2
Combined - All Media	09/19/2026	05:00 AM	00:15	2
Combined - All Media	09/19/2026	05:15 AM	00:15	2
Combined - All Media	09/19/2026	05:30 AM	00:15	2
Combined - All Media	09/19/2026	05:45 AM	00:15	2
Combined - All Media	09/19/2026	06:00 AM	00:15	0
Combined - All Media	09/19/2026	06:15 AM	00:15	2
Combined - All Media	09/19/2026	06:30 AM	00:15	2
Combined - All Media	09/19/2026	06:45 AM	00:15	2
Combined - All Media	09/19/2026	07:00 AM	00:15	2
Combined - All Media	09/19/2026	07:15 AM	00:15	2
Combined - All Media	09/19/2026	07:30 AM	00:15	2
Combined - All Media	09/19/2026	07:45 AM	00:15	0
Combined - All Media	09/19/2026	08:00 AM	00:15	4
Combined - All Media	09/19/2026	08:15 AM	00:15	6
Combined - All Media	09/19/2026	08:30 AM	00:15	6
Combined - All Media	09/19/2026	08:45 AM	00:15	7
Combined - All Media	09/19/2026	09:00 AM	00:15	12
Combined - All Media	09/19/2026	09:15 AM	00:15	13
Combined - All Media	09/19/2026	09:30 AM	00:15	12
Combined - All Media	09/19/2026	09:45 AM	00:15	13
Combined - All Media	09/19/2026	10:00 AM	00:15	15
Combined - All Media	09/19/2026	10:15 AM	00:15	14
Combined - All Media	09/19/2026	10:30 AM	00:15	15
Combined - All Media	09/19/2026	10:45 AM	00:15	14
Combined - All Media	09/19/2026	11:00 AM	00:15	16
Combined - All Media	09/19/2026	11:15 AM	00:15	14
Combined - All Media	09/19/2026	11:30 AM	00:15	15
Combined - All Media	09/19/2026	11:45 AM	00:15	14
Combined - All Media	09/19/2026	12:00 PM	00:15	13
Combined - All Media	09/19/2026	12:15 PM	00:15	12
Combined - All Media	09/19/2026	12:30 PM	00:15	10
Combined - All Media	09/19/2026	12:45 PM	00:15	11
Combined - All Media	09/19/2026	01:00 PM	00:15	10
Combined - All Media	09/19/2026	01:15 PM	00:15	10
Combined - All Media	09/19/2026	01:30 PM	00:15	10
Combined - All Media	09/19/2026	01:45 PM	00:15	11
Combined - All Media	09/19/2026	02:00 PM	00:15	10
Combined - All Media	09/19/2026	02:15 PM	00:15	10
Combined - All Media	09/19/2026	02:30 PM	00:15	10
Combined - All Media	09/19/2026	02:45 PM	00:15	10
Combined - All Media	09/19/2026	03:00 PM	00:15	10
Combined - All Media	09/19/2026	03:15 PM	00:15	10
Combined - All Media	09/19/2026	03:30 PM	00:15	10
Combined - All Media	09/19/2026	03:45 PM	00:15	11
Combined - All Media	09/19/2026	04:00 PM	00:15	10
Combined - All Media	09/19/2026	04:15 PM	00:15	10
Combined - All Media	09/19/2026	04:30 PM	00:15	10
Combined - All Media	09/19/2026	04:45 PM	00:15	11
Combined - All Media	09/19/2026	05:00 PM	00:15	9
Combined - All Media	09/19/2026	05:15 PM	00:15	9
Combined - All Media	09/19/2026	05:30 PM	00:15	8
Combined - All Media	09/19/2026	05:45 PM	00:15	9
Combined - All Media	09/19/2026	06:00 PM	00:15	7
Combined - All Media	09/19/2026	06:15 PM	00:15	8
Combined - All Media	09/19/2026	06:30 PM	00:15	6
Combined - All Media	09/19/2026	06:45 PM	00:15	6
Combined - All Media	09/19/2026	07:00 PM	00:15	4
Combined - All Media	09/19/2026	07:15 PM	00:15	5
Combined - All Media	09/19/2026	07:30 PM	00:15	5
Combined - All Media	09/19/2026	07:45 PM	00:15	3
Combined - All Media	09/19/2026	08:00 PM	00:15	4
Combined - All Media	09/19/2026	08:15 PM	00:15	4
Combined - All Media	09/19/2026	08:30 PM	00:15	2
Combined - All Media	09/19/2026	08:45 PM	00:15	2
Combined - All Media	09/19/2026	09:00 PM	00:15	2
Combined - All Media	09/19/2026	09:15 PM	00:15	2
Combined - All Media	09/19/2026	09:30 PM	00:15	2
Combined - All Media	09/19/2026	09:45 PM	00:15	1
Combined - All Media	09/19/2026	10:00 PM	00:15	2
Combined - All Media	09/19/2026	10:15 PM	00:15	1
Combined - All Media	09/19/2026	10:30 PM	00:15	2
Combined - All Media	09/19/2026	10:45 PM	00:15	2
Combined - All Media	09/19/2026	11:00 PM	00:15	2
Combined - All Media	09/19/2026	11:15 PM	00:15	2
Combined - All Media	09/19/2026	11:30 PM	00:15	1
Combined - All Media	09/19/2026	11:45 PM	00:15	2
Combined - All Media	09/20/2026	12:00 AM	00:15	1
Combined - All Media	09/20/2026	12:15 AM	00:15	2
Combined - All Media	09/20/2026	12:30 AM	00:15	2
Combined - All Media	09/20/2026	12:45 AM	00:15	2
Combined - All Media	09/20/2026	01:00 AM	00:15	2
Combined - All Media	09/20/2026	01:15 AM	00:15	1
Combined - All Media	09/20/2026	01:30 AM	00:15	1
Combined - All Media	09/20/2026	01:45 AM	00:15	2
Combined - All Media	09/20/2026	02:00 AM	00:15	2
Combined - All Media	09/20/2026	02:15 AM	00:15	2
Combined - All Media	09/20/2026	02:30 AM	00:15	2
Combined - All Media	09/20/2026	02:45 AM	00:15	1
Combined - All Media	09/20/2026	03:00 AM	00:15	2
Combined - All Media	09/20/2026	03:15 AM	00:15	1
Combined - All Media	09/20/2026	03:30 AM	00:15	2
Combined - All Media	09/20/2026	03:45 AM	00:15	2
Combined - All Media	09/20/2026	04:00 AM	00:15	2
Combined - All Media	09/20/2026	04:15 AM	00:15	2
Combined - All Media	09/20/2026	04:30 AM	00:15	1
Combined - All Media	09/20/2026	04:45 AM	00:15	2
Combined - All Media	09/20/2026	05:00 AM	00:15	1
Combined - All Media	09/20/2026	05:15 AM	00:15	2
Combined - All Media	09/20/2026	05:30 AM	00:15	2
Combined - All Media	09/20/2026	05:45 AM	00:15	2
Combined - All Media	09/20/2026	06:00 AM	00:15	2
Combined - All Media	09/20/2026	06:15 AM	00:15	1
Combined - All Media	09/20/2026	06:30 AM	00:15	1
Combined - All Media	09/20/2026	06:45 AM	00:15	2
Combined - All Media	09/20/2026	07:00 AM	00:15	2
Combined - All Media	09/20/2026	07:15 AM	00:15	2
Combined - All Media	09/20/2026	07:30 AM	00:15	2
Combined - All Media	09/20/2026	07:45 AM	00:15	1
Combined - All Media	09/20/2026	08:00 AM	00:15	2
Combined - All Media	09/20/2026	08:15 AM	00:15	1
Combined - All Media	09/20/2026	08:30 AM	00:15	4
Combined - All Media	09/20/2026	08:45 AM	00:15	4
Combined - All Media	09/20/2026	09:00 AM	00:15	4
Combined - All Media	09/20/2026	09:15 AM	00:15	4
Combined - All Media	09/20/2026	09:30 AM	00:15	5
Combined - All Media	09/20/2026	09:45 AM	00:15	6
Combined - All Media	09/20/2026	10:00 AM	00:15	6
Combined - All Media	09/20/2026	10:15 AM	00:15	5
Combined - All Media	09/20/2026	10:30 AM	00:15	9
Combined - All Media	09/20/2026	10:45 AM	00:15	6
Combined - All Media	09/20/2026	11:00 AM	00:15	8
Combined - All Media	09/20/2026	11:15 AM	00:15	6
Combined - All Media	09/20/2026	11:30 AM	00:15	9
Combined - All Media	09/20/2026	11:45 AM	00:15	7
Combined - All Media	09/20/2026	12:00 PM	00:15	7
Combined - All Media	09/20/2026	12:15 PM	00:15	6
Combined - All Media	09/20/2026	12:30 PM	00:15	8
Combined - All Media	09/20/2026	12:45 PM	00:15	5
Combined - All Media	09/20/2026	01:00 PM	00:15	7
Combined - All Media	09/20/2026	01:15 PM	00:15	6
Combined - All Media	09/20/2026	01:30 PM	00:15	6
Combined - All Media	09/20/2026	01:45 PM	00:15	7
Combined - All Media	09/20/2026	02:00 PM	00:15	5
Combined - All Media	09/20/2026	02:15 PM	00:15	5
Combined - All Media	09/20/2026	02:30 PM	00:15	6
Combined - All Media	09/20/2026	02:45 PM	00:15	6
Combined - All Media	09/20/2026	03:00 PM	00:15	6
Combined - All Media	09/20/2026	03:15 PM	00:15	6
Combined - All Media	09/20/2026	03:30 PM	00:15	5
Combined - All Media	09/20/2026	03:45 PM	00:15	7
Combined - All Media	09/20/2026	04:00 PM	00:15	5
Combined - All Media	09/20/2026	04:15 PM	00:15	7
Combined - All Media	09/20/2026	04:30 PM	00:15	6
Combined - All Media	09/20/2026	04:45 PM	00:15	5
Combined - All Media	09/20/2026	05:00 PM	00:15	7
Combined - All Media	09/20/2026	05:15 PM	00:15	5
Combined - All Media	09/20/2026	05:30 PM	00:15	7
Combined - All Media	09/20/2026	05:45 PM	00:15	5
Combined - All Media	09/20/2026	06:00 PM	00:15	6
Combined - All Media	09/20/2026	06:15 PM	00:15	6
Combined - All Media	09/20/2026	06:30 PM	00:15	6
Combined - All Media	09/20/2026	06:45 PM	00:15	7
Combined - All Media	09/20/2026	07:00 PM	00:15	4
Combined - All Media	09/20/2026	07:15 PM	00:15	6
Combined - All Media	09/20/2026	07:30 PM	00:15	3
Combined - All Media	09/20/2026	07:45 PM	00:15	4
Combined - All Media	09/20/2026	08:00 PM	00:15	4
Combined - All Media	09/20/2026	08:15 PM	00:15	2
Combined - All Media	09/20/2026	08:30 PM	00:15	4
Combined - All Media	09/20/2026	08:45 PM	00:15	4
Combined - All Media	09/20/2026	09:00 PM	00:15	2
Combined - All Media	09/20/2026	09:15 PM	00:15	2
Combined - All Media	09/20/2026	09:30 PM	00:15	0
Combined - All Media	09/20/2026	09:45 PM	00:15	2
Combined - All Media	09/20/2026	10:00 PM	00:15	2
Combined - All Media	09/20/2026	10:15 PM	00:15	2
Combined - All Media	09/20/2026	10:30 PM	00:15	2
Combined - All Media	09/20/2026	10:45 PM	00:15	2
Combined - All Media	09/20/2026	11:00 PM	00:15	0
Combined - All Media	09/20/2026	11:15 PM	00:15	2
Combined - All Media	09/20/2026	11:30 PM	00:15	2
Combined - All Media	09/20/2026	11:45 PM	00:15	2
Combined - All Media	09/21/2026	12:00 AM	00:15	2
Combined - All Media	09/21/2026	12:15 AM	00:15	2
Combined - All Media	09/21/2026	12:30 AM	00:15	2
Combined - All Media	09/21/2026	12:45 AM	00:15	0
Combined - All Media	09/21/2026	01:00 AM	00:15	2
Combined - All Media	09/21/2026	01:15 AM	00:15	2
Combined - All Media	09/21/2026	01:30 AM	00:15	2
Combined - All Media	09/21/2026	01:45 AM	00:15	2
Combined - All Media	09/21/2026	02:00 AM	00:15	2
Combined - All Media	09/21/2026	02:15 AM	00:15	1
Combined - All Media	09/21/2026	02:30 AM	00:15	1
Combined - All Media	09/21/2026	02:45 AM	00:15	2
Combined - All Media	09/21/2026	03:00 AM	00:15	2
Combined - All Media	09/21/2026	03:15 AM	00:15	2
Combined - All Media	09/21/2026	03:30 AM	00:15	2
Combined - All Media	09/21/2026	03:45 AM	00:15	2
Combined - All Media	09/21/2026	04:00 AM	00:15	0
Combined - All Media	09/21/2026	04:15 AM	00:15	2
Combined - All Media	09/21/2026	04:30 AM	00:15	2
Combined - All Media	09/21/2026	04:45 AM	00:15	2
Combined - All Media	09/21/2026	05:00 AM	00:15	2
Combined - All Media	09/21/2026	05:15 AM	00:15	2
Combined - All Media	09/21/2026	05:30 AM	00:15	2
Combined - All Media	09/21/2026	05:45 AM	00:15	0
Combined - All Media	09/21/2026	06:00 AM	00:15	2
Combined - All Media	09/21/2026	06:15 AM	00:15	2
Combined - All Media	09/21/2026	06:30 AM	00:15	2
Combined - All Media	09/21/2026	06:45 AM	00:15	2
Combined - All Media	09/21/2026	07:00 AM	00:15	3
Combined - All Media	09/21/2026	07:15 AM	00:15	2
Combined - All Media	09/21/2026	07:30 AM	00:15	6
Combined - All Media	09/21/2026	07:45 AM	00:15	7
Combined - All Media	09/21/2026	08:00 AM	00:15	14
Combined - All Media	09/21/2026	08:15 AM	00:15	17
Combined - All Media	09/21/2026	08:30 AM	00:15	22
Combined - All Media	09/21/2026	08:45 AM	00:15	23
Combined - All Media	09/21/2026	09:00 AM	00:15	26
Combined - All Media	09/21/2026	09:15 AM	00:15	26
Combined - All Media	09/21/2026	09:30 AM	00:15	28
Combined - All Media	09/21/2026	09:45 AM	00:15	25
Combined - All Media	09/21/2026	10:00 AM	00:15	26
Combined - All Media	09/21/2026	10:15 AM	00:15	27
Combined - All Media	09/21/2026	10:30 AM	00:15	27
Combined - All Media	09/21/2026	10:45 AM	00:15	25
Combined - All Media	09/21/2026	11:00 AM	00:15	23
Combined - All Media	09/21/2026	11:15 AM	00:15	24
Combined - All Media	09/21/2026	11:30 AM	00:15	24
Combined - All Media	09/21/2026	11:45 AM	00:15	23
Combined - All Media	09/21/2026	12:00 PM	00:15	17
Combined - All Media	09/21/2026	12:15 PM	00:15	15
Combined - All Media	09/21/2026	12:30 PM	00:15	14
Combined - All Media	09/21/2026	12:45 PM	00:15	11
Combined - All Media	09/21/2026	01:00 PM	00:15	12
Combined - All Media	09/21/2026	01:15 PM	00:15	13
Combined - All Media	09/21/2026	01:30 PM	00:15	16
Combined - All Media	09/21/2026	01:45 PM	00:15	17
Combined - All Media	09/21/2026	02:00 PM	00:15	20
Combined - All Media	09/21/2026	02:15 PM	00:15	20
Combined - All Media	09/21/2026	02:30 PM	00:15	22
Combined - All Media	09/21/2026	02:45 PM	00:15	20
Combined - All Media	09/21/2026	03:00 PM	00:15	19
Combined - All Media	09/21/2026	03:15 PM	00:15	19
Combined - All Media	09/21/2026	03:30 PM	00:15	18
Combined - All Media	09/21/2026	03:45 PM	00:15	21
Combined - All Media	09/21/2026	04:00 PM	00:15	18
Combined - All Media	09/21/2026	04:15 PM	00:15	19
