[Date],[BusinessPartnerID],[LineOfBusiness],[15 Minute Periods of Day],[Offered_calls (w/o short calls)],[Answered_Calls],[Abandoned_Calls (w/o short calls)],[Short_calls < 5s],[Answered_Calls <= 15s],[Answered_Calls <= 20s],[Answered_Calls <= 30s],[Abandoned_Calls (w/o s.c.) <= 15s],[Abandoned_Calls (w/o s.c.) <= 20s],[Abandoned_Calls (w/o s.c.) <= 30s],[Telephony_Service_Level  20"],[Telephony_Service_Level 15"],[Telephony_Service_Level 30"],[Average_Speed_of_Answer],[Maximum_Wait_Time (answered calls)],[Avialability],[Abandon_Rate],[Average_Handled_Time],[Average_Talk_Time],[Average_Hold_Time],[Average Total Wrap Time],[SMS_Sent_Call_Ends],[Multichannel_Calls],[Multichannel_Service_Level 15"],[Multichannel_Service_Level 20"]
2026/08/24,"Allianz_Emergency Home_Insurance_N_X_DE_X",Home_EHA,11:45,2,1,1,0,0,0,0,0,0,0,0,0,0,77.69,77.69,50%,50%,462.825,273.11,5.44,184.275,0,2,0,0
2026/08/24,"Allianz_Emergency Home_Insurance_N_X_DE_X",Home_EHA,12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/24,"Allianz_Emergency Home_Insurance_N_X_DE_X",Home_EHA,12:45,1,1,0,0,1,1,1,0,0,0,100%,100%,100%,6.95,6.95,100%,0,291.754,288.05,0,3.704,0,1,100%,100%
2026/08/24,"Allianz_Emergency Home_Insurance_N_X_DE_X",Home_EHA,13:15,1,1,0,0,0,0,0,0,0,0,0,0,0,603.11,603.11,100%,0,1214.639,1210.8,0,3.839,0,1,0,0
2026/08/24,"Allianz_Emergency Home_Insurance_N_X_DE_X",Home_EHA,13:45,1,1,0,0,0,0,0,0,0,0,0,0,0,110.59,110.59,100%,0,96.041,94.17,0,1.871,0,1,0,0
2026/08/24,"Allianz_Emergency Home_Insurance_N_X_DE_X",Home_EHA,14:15,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/24,"Allianz_Emergency Home_Insurance_N_X_DE_X",Home_EHA,15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/24,"Allianz_Emergency Home_Insurance_N_X_DE_X",Home_EHA,15:15,1,1,0,0,1,1,1,0,0,0,100%,100%,100%,7.91,7.91,100%,0,1392.575,1000.37,4.89,387.315,0,1,100%,100%
2026/08/24,"Allianz_Emergency Home_Insurance_N_X_DE_X",Home_EHA,15:30,1,0,1,0,0,0,0,0,0,0,0,0,0,,,0,100%,,,,,0,1,0,0
2026/08/24,"Allianz_Emergency Home_Insurance_N_X_DE_X",Home_EHA,16:15,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/24,"Allianz_Emergency Home_Insurance_N_X_DE_X",Home_EHA,16:30,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/24,"Allianz_Emergency Home_Insurance_N_X_DE_X",Home_EHA,16:45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/24,"Allianz_Emergency Home_Insurance_N_X_DE_X",Home_EHA,17:15,1,1,0,0,0,0,0,0,0,0,0,0,0,474.25,474.25,100%,0,473.19,472.34,0,0.85,0,1,0,0
2026/08/24,"Allianz_Emergency Home_Insurance_N_X_DE_X",Home_EHA,18:45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/24,"Allianz_Emergency Home_Insurance_Y_ECall_DE_X",Home_EHA,06:00,1,1,0,0,1,1,1,0,0,0,100%,100%,100%,13.17,13.17,100%,0,656.046,622,29.92,4.126,0,1,100%,100%
2026/08/24,"Allianz_Emergency Home_Insurance_Y_ECall_DE_X",Home_EHA,06:30,1,1,0,0,1,1,1,0,0,0,100%,100%,100%,10.39,10.39,100%,0,151.169,145.44,0,5.729,0,1,100%,100%
2026/08/24,"Allianz_Emergency Home_Insurance_Y_ECall_DE_X",Home_EHA,07:15,2,2,0,0,2,2,2,0,0,0,100%,100%,100%,9.24,11.64,100%,0,195.7375,189.02,0,6.7175,0,2,100%,100%
2026/08/24,"Allianz_Emergency Home_Insurance_Y_ECall_DE_X",Home_EHA,07:30,1,1,0,0,1,1,1,0,0,0,100%,100%,100%,2.08,2.08,100%,0,0,0,0,0,0,1,100%,100%
2026/08/24,"Allianz_Emergency Home_Insurance_Y_ECall_DE_X",Home_EHA,07:45,2,2,0,0,0,0,1,0,0,0,0,0,50%,96.37,171.33,100%,0,241.4585,237.4,1.485,2.5735,0,2,0,0
2026/08/24,"Allianz_Emergency Home_Insurance_Y_ECall_DE_X",Home_EHA,08:00,2,2,0,0,1,1,2,0,0,0,50%,50%,100%,15.75,21.09,100%,0,472.2295,306.37,0,165.8595,0,2,50%,50%
2026/08/24,"Allianz_Emergency Home_Insurance_Y_ECall_DE_X",Home_EHA,08:15,2,2,0,0,2,2,2,0,0,0,100%,100%,100%,9.385,13.3,100%,0,887.734,823.2,3.82,60.714,0,2,100%,100%
2026/08/24,"Allianz_Emergency Home_Insurance_Y_ECall_DE_X",Home_EHA,08:45,1,1,0,0,1,1,1,0,0,0,100%,100%,100%,13.28,13.28,100%,0,178.484,135.25,0,43.234,0,1,100%,100%
2026/08/24,"Allianz_Emergency Home_Insurance_Y_ECall_DE_X",Home_EHA,09:00,5,5,0,0,3,5,5,0,0,0,100%,60%,100%,11.432,18.78,100%,0,424.9768,355.416,1.928,67.6328,0,5,60%,100%
2026/08/24,"Allianz_Emergency Home_Insurance_Y_ECall_DE_X",Home_EHA,09:15,3,3,0,0,2,3,3,0,0,0,100%,66.67%,100%,12.913333333333,18.58,100%,0,566.17633333333,480.57333333333,0.92666666666667,84.676333333333,0,3,66.67%,100%
2026/08/24,"Allianz_Emergency Home_Insurance_Y_ECall_DE_X",Home_EHA,09:30,4,4,0,0,2,2,2,0,0,0,50%,50%,50%,59.895,160.03,100%,0,1005.434,938.05,0.71,66.674,0,4,50%,50%
2026/08/24,"Allianz_Emergency Home_Insurance_Y_ECall_DE_X",Home_EHA,09:45,4,4,0,0,0,0,0,0,0,0,0,0,0,107.4075,298.47,100%,0,327.62375,197.035,0,130.58875,0,4,0,0
2026/08/24,"Allianz_Emergency Home_Insurance_Y_ECall_DE_X",Home_EHA,10:00,4,4,0,0,0,0,0,0,0,0,0,0,0,192.1825,284.83,100%,0,361.89175,212.3825,0,149.50925,0,4,0,0
2026/08/24,"Allianz_Emergency Home_Insurance_Y_ECall_DE_X",Home_EHA,10:15,7,6,1,0,0,0,0,0,0,0,0,0,0,278.58166666667,452.67,85.71%,14.29%,782.14033333333,601.21,3.4166666666667,177.51366666667,0,7,0,0
2026/08/24,"Allianz_Emergency Home_Insurance_Y_ECall_DE_X",Home_EHA,10:30,8,8,0,0,0,0,1,0,0,0,0,0,12.50%,143.43625,253.62,100%,0,515.11575,467.315,2.31,45.49075,0,8,0,0
2026/08/24,"Allianz_Emergency Home_Insurance_Y_ECall_DE_X",Home_EHA,10:45,4,4,0,0,4,4,4,0,0,0,100%,100%,100%,10.8125,14.14,100%,0,514.3045,479.8525,1.895,32.557,0,4,100%,100%
2026/08/24,"Allianz_Emergency Home_Insurance_Y_ECall_DE_X",Home_EHA,11:00,5,5,0,0,2,3,3,0,0,0,60%,40%,60%,23.736,44.73,100%,0,366.258,245.864,0.788,119.606,0,5,40%,60%
2026/08/24,"Allianz_Emergency Home_Insurance_Y_ECall_DE_X",Home_EHA,11:15,5,5,0,0,0,1,1,0,0,0,20%,0,20%,213.47,316.66,100%,0,744.3262,663.016,3.292,78.0182,0,5,0,20%
2026/08/24,"Allianz_Emergency Home_Insurance_Y_ECall_DE_X",Home_EHA,11:30,5,5,0,0,2,2,2,0,0,0,40%,40%,40%,108.912,246.66,100%,0,634.2426,503.598,59.462,71.1826,0,5,40%,40%
2026/08/24,"Allianz_Emergency Home_Insurance_Y_ECall_DE_X",Home_EHA,11:45,5,5,0,0,1,1,1,0,0,0,20%,20%,20%,85.866,215.77,100%,0,400.4878,254.706,76.95,68.8318,0,5,20%,20%
2026/08/24,"Allianz_Emergency Home_Insurance_Y_ECall_DE_X",Home_EHA,12:00,1,1,0,0,1,1,1,0,0,0,100%,100%,100%,3.47,3.47,100%,0,239.159,234.48,0,4.679,0,1,100%,100%
2026/08/24,"Allianz_Emergency Home_Insurance_Y_ECall_DE_X",Home_EHA,12:15,2,2,0,0,1,1,1,0,0,0,50%,50%,50%,25.64,41.89,100%,0,765.585,760.03,2.615,2.94,0,2,50%,50%
2026/08/24,"Allianz_Emergency Home_Insurance_Y_ECall_DE_X",Home_EHA,12:30,1,1,0,0,0,0,0,0,0,0,0,0,0,140.39,140.39,100%,0,1195.516,1186.62,5.42,3.476,0,1,0,0
2026/08/24,"Allianz_Emergency Home_Insurance_Y_ECall_DE_X",Home_EHA,12:45,3,3,0,0,1,1,1,0,0,0,33.33%,33.33%,33.33%,77.87,143.33,100%,0,1195.686,1174.2666666667,4.98,16.439333333333,0,3,33.33%,33.33%
2026/08/24,"Allianz_Emergency Home_Insurance_Y_ECall_DE_X",Home_EHA,13:00,4,3,1,0,1,1,1,0,0,0,25%,25%,25%,230.05333333333,436.11,75%,25%,492.983,302.22666666667,1.9333333333333,188.823,0,4,25%,25%
2026/08/24,"Allianz_Emergency Home_Insurance_Y_ECall_DE_X",Home_EHA,13:15,1,1,0,0,0,0,0,0,0,0,0,0,0,360.41,360.41,100%,0,714.87,464.72,0,250.15,0,1,0,0
2026/08/24,"Allianz_Emergency Home_Insurance_Y_ECall_DE_X",Home_EHA,13:30,5,5,0,0,0,0,0,0,0,0,0,0,0,165.894,218.73,100%,0,509.0748,440.074,2.63,66.3708,0,5,0,0
2026/08/24,"Allianz_Emergency Home_Insurance_Y_ECall_DE_X",Home_EHA,13:45,1,1,0,0,0,0,0,0,0,0,0,0,0,51,51,100%,0,374.616,233.8,0,140.816,0,1,0,0
2026/08/24,"Allianz_Emergency Home_Insurance_Y_ECall_DE_X",Home_EHA,14:00,5,5,0,0,2,4,5,0,0,0,80%,40%,100%,14.234,20.28,100%,0,540.3362,520.378,2.192,17.7662,0,5,40%,80%
2026/08/24,"Allianz_Emergency Home_Insurance_Y_ECall_DE_X",Home_EHA,14:15,2,2,0,0,1,2,2,0,0,0,100%,50%,100%,14.74,18.42,100%,0,299.0005,141.955,2.74,154.3055,0,2,50%,100%
2026/08/24,"Allianz_Emergency Home_Insurance_Y_ECall_DE_X",Home_EHA,14:30,1,1,0,0,1,1,1,0,0,0,100%,100%,100%,11.02,11.02,100%,0,882.078,257.77,0,624.308,0,1,100%,100%
2026/08/24,"Allianz_Emergency Home_Insurance_Y_ECall_DE_X",Home_EHA,14:45,6,5,1,0,2,2,2,0,0,0,33.33%,33.33%,33.33%,208.43,399.94,83.33%,16.67%,782.826,487.642,10.622,284.562,0,6,33.33%,33.33%
2026/08/24,"Allianz_Emergency Home_Insurance_Y_ECall_DE_X",Home_EHA,15:00,7,7,0,0,0,0,0,0,0,0,0,0,0,298.28428571429,401.61,100%,0,764.82371428571,707.86428571429,5.7542857142857,51.205142857143,0,7,0,0
2026/08/24,"Allianz_Emergency Home_Insurance_Y_ECall_DE_X",Home_EHA,15:15,4,4,0,0,0,0,0,0,0,0,0,0,0,188.79,250.72,100%,0,761.27225,662.37,7.7175,91.18475,0,4,0,0
2026/08/24,"Allianz_Emergency Home_Insurance_Y_ECall_DE_X",Home_EHA,15:30,1,1,0,0,0,0,0,0,0,0,0,0,0,784.25,784.25,100%,0,2124.119,2106.86,11.11,6.149,0,1,0,0
2026/08/24,"Allianz_Emergency Home_Insurance_Y_ECall_DE_X",Home_EHA,15:45,1,1,0,0,0,0,0,0,0,0,0,0,0,62.91,62.91,100%,0,491.66,470.19,0,21.47,0,1,0,0
2026/08/24,"Allianz_Emergency Home_Insurance_Y_ECall_DE_X",Home_EHA,16:00,3,1,2,0,1,1,1,0,0,0,33.33%,33.33%,33.33%,11.98,11.98,33.33%,66.67%,818.447,419.34,0,399.107,0,3,33.33%,33.33%
2026/08/24,"Allianz_Emergency Home_Insurance_Y_ECall_DE_X",Home_EHA,16:15,2,2,0,0,0,0,0,0,0,0,0,0,0,104.26,169.75,100%,0,374.5285,236.125,0,138.4035,0,2,0,0
2026/08/24,"Allianz_Emergency Home_Insurance_Y_ECall_DE_X",Home_EHA,16:30,5,4,1,0,0,0,0,0,0,0,0,0,0,270.4875,494.51,80%,20%,775.335,397.0625,1.0625,377.21,0,5,0,0
2026/08/24,"Allianz_Emergency Home_Insurance_Y_ECall_DE_X",Home_EHA,16:45,3,3,0,0,0,0,0,0,0,0,0,0,0,652.91333333333,768.38,100%,0,765.80133333333,531.45666666667,3.5666666666667,230.778,0,3,0,0
2026/08/24,"Allianz_Emergency Home_Insurance_Y_ECall_DE_X",Home_EHA,17:00,4,3,1,0,0,0,0,0,0,0,0,0,0,404.76333333333,545.33,75%,25%,1330.0086666667,1288.43,3.7,37.878666666667,0,4,0,0
2026/08/24,"Allianz_Emergency Home_Insurance_Y_ECall_DE_X",Home_EHA,17:15,1,0,1,0,0,0,0,0,0,0,0,0,0,,,0,100%,,,,,0,1,0,0
2026/08/24,"Allianz_Emergency Home_Insurance_Y_ECall_DE_X",Home_EHA,17:30,1,1,0,0,0,0,0,0,0,0,0,0,0,287.2,287.2,100%,0,297.974,180.69,0,117.284,0,1,0,0
2026/08/24,"Allianz_Emergency Home_Insurance_Y_ECall_DE_X",Home_EHA,18:00,4,3,1,0,1,2,2,0,0,0,50%,25%,50%,55.073333333333,137.27,75%,25%,375.294,258.71333333333,0.96333333333333,115.61733333333,0,4,25%,50%
2026/08/24,"Allianz_Emergency Home_Insurance_Y_ECall_DE_X",Home_EHA,18:15,1,0,1,0,0,0,0,0,0,0,0,0,0,,,0,100%,,,,,0,1,0,0
2026/08/24,"Allianz_Emergency Home_Insurance_Y_ECall_DE_X",Home_EHA,18:30,2,2,0,0,0,0,0,0,0,0,0,0,0,115.185,121.34,100%,0,256.8885,253.6,0,3.2885,0,2,0,0
2026/08/24,"Allianz_Emergency Home_Insurance_Y_ECall_DE_X",Home_EHA,18:45,1,1,0,0,0,0,0,0,0,0,0,0,0,189.06,189.06,100%,0,375.981,188.25,0,187.731,0,1,0,0
2026/08/24,"Allianz_Emergency Home_Insurance_Y_ECall_DE_X",Home_EHA,19:00,2,1,1,0,0,0,1,0,0,0,0,0,50%,25,25,50%,50%,338.013,333.06,0,4.953,0,2,0,0
2026/08/24,"Allianz_Emergency Home_Insurance_Y_ECall_DE_X",Home_EHA,20:00,1,1,0,0,0,0,0,0,0,0,0,0,0,219.89,219.89,100%,0,163.137,160.61,0,2.527,0,1,0,0
2026/08/24,"Allianz_Emergency Home_Insurance_Y_ECall_DE_X",Home_EHA,20:30,1,1,0,0,0,0,0,0,0,0,0,0,0,127.08,127.08,100%,0,519.895,215.08,5.41,299.405,0,1,0,0
2026/08/24,"Allianz_Emergency Home_Insurance_Y_ECall_DE_X",Home_EHA,20:45,1,1,0,0,0,0,0,0,0,0,0,0,0,231.78,231.78,100%,0,161.107,139.99,0,21.117,0,1,0,0
2026/08/24,"Allianz_Emergency Home_Insurance_Y_ECall_DE_X",Home_EHA,21:00,1,0,1,0,0,0,0,0,0,0,0,0,0,,,0,100%,,,,,0,1,0,0
2026/08/24,"Allianz_Emergency Home_Insurance_Y_ECall_DE_X",Home_EHA,21:15,1,0,1,0,0,0,0,0,0,0,0,0,0,,,0,100%,,,,,0,1,0,0
2026/08/24,"Allianz_Emergency Home_Insurance_Y_ECall_DE_X",Home_EHA,21:30,2,1,1,0,0,0,0,0,0,0,0,0,0,320.33,320.33,50%,50%,1403.959,494.95,5.27,903.739,0,2,0,0
2026/08/24,"Allianz_Emergency Home_Insurance_Y_ECall_DE_X",Home_EHA,21:45,1,1,0,0,1,1,1,0,0,0,100%,100%,100%,11.47,11.47,100%,0,312.585,309.67,0,2.915,0,1,100%,100%
2026/08/24,"Allianz_Emergency Home_Insurance_Y_ECall_DE_X",Home_EHA,22:45,1,1,0,0,1,1,1,0,0,0,100%,100%,100%,11.84,11.84,100%,0,249.617,229.16,8.11,12.347,0,1,100%,100%
2026/08/24,"Allianz_Emergency Home_Insurance_Y_ECall_DE_X",Home_EHA,23:15,2,2,0,0,2,2,2,0,0,0,100%,100%,100%,12.745,12.94,100%,0,370.261,348.71,12.18,9.371,0,2,100%,100%
2026/08/24,"Allianz_Fleet Contract_Insurance_N_X_DE_X",RSA_Insurance,08:45,1,1,0,0,0,0,0,0,0,0,0,0,0,62.23,62.23,100%,0,1263.638,434.59,0,829.048,0,1,0,0
2026/08/24,"Allianz_Fleet Contract_Insurance_N_X_DE_X",RSA_Insurance,10:15,1,1,0,0,1,1,1,0,0,0,100%,100%,100%,12.78,12.78,100%,0,867.174,463.59,0,403.584,0,1,100%,100%
2026/08/24,"Allianz_Fleet Contract_Insurance_N_X_DE_X",RSA_Insurance,11:15,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/24,"Allianz_Fleet Contract_Insurance_N_X_DE_X",RSA_Insurance,11:30,1,1,0,0,0,0,1,0,0,0,0,0,100%,28.2,28.2,100%,0,912.136,372.94,0,539.196,0,1,0,0
2026/08/24,"Allianz_Fleet Contract_Insurance_N_X_DE_X",RSA_Insurance,14:00,1,1,0,0,0,0,0,0,0,0,0,0,0,31.05,31.05,100%,0,1804.863,858.98,0,945.883,0,1,0,0
2026/08/24,"Allianz_Fleet Contract_Insurance_N_X_DE_X",RSA_Insurance,14:15,2,2,0,0,1,1,1,0,0,0,50%,50%,50%,92.405,172.69,100%,0,704.6075,309.18,0,395.4275,0,2,50%,50%
2026/08/24,"Allianz_Fleet Contract_Insurance_N_X_DE_X",RSA_Insurance,14:45,2,2,0,0,1,2,2,0,0,0,100%,50%,100%,11.6,17.06,100%,0,924.521,142.79,0,781.731,0,2,50%,100%
2026/08/24,"Allianz_Fleet Contract_Insurance_N_X_DE_X",RSA_Insurance,15:30,1,1,0,0,1,1,1,0,0,0,100%,100%,100%,9.3,9.3,100%,0,1152.154,555.69,0,596.464,0,1,100%,100%
2026/08/24,"Allianz_Fleet Contract_Insurance_N_X_DE_X",RSA_Insurance,15:45,1,1,0,0,0,0,0,0,0,0,0,0,0,165.28,165.28,100%,0,696.51,198.58,0,497.93,0,1,0,0
2026/08/24,"Allianz_Fleet Contract_Insurance_N_X_DE_X",RSA_Insurance,16:15,1,1,0,0,1,1,1,0,0,0,100%,100%,100%,9.88,9.88,100%,0,710.769,184.64,0,526.129,0,1,100%,100%
2026/08/24,"Allianz_Fleet Contract_Insurance_N_X_DE_X",RSA_Insurance,16:30,1,0,1,0,0,0,0,0,0,0,0,0,0,,,0,100%,,,,,0,1,0,0
2026/08/24,"Allianz_Fleet Contract_Insurance_N_X_DE_X",RSA_Insurance,17:00,1,1,0,0,0,0,0,0,0,0,0,0,0,294.28,294.28,100%,0,221.053,170.95,0,50.103,0,1,0,0
2026/08/24,"Allianz_Fleet Contract_Insurance_N_X_DE_X",RSA_Insurance,17:15,1,0,1,0,0,0,0,0,0,0,0,0,0,,,0,100%,,,,,0,1,0,0
2026/08/24,"Allianz_Fleet Contract_Insurance_N_X_DE_X",RSA_Insurance,18:45,1,1,0,0,0,0,0,0,0,0,0,0,0,84.95,84.95,100%,0,837.937,369.72,0,468.217,0,1,0,0
2026/08/24,"Allianz_Fleet Contract_Insurance_N_X_DE_X",RSA_Insurance,20:45,1,1,0,0,0,0,0,0,0,0,0,0,0,87.88,87.88,100%,0,463.288,91.25,0,372.038,0,1,0,0
2026/08/24,"Allianz_Global Automotive_Insurance_N_X_DE_X",RSA_Insurance,07:30,1,1,0,0,1,1,1,0,0,0,100%,100%,100%,3.78,3.78,100%,0,687.95,401.41,0,286.54,0,1,100%,100%
2026/08/24,"Allianz_Global Automotive_Insurance_N_X_DE_X",RSA_Insurance,08:00,1,1,0,0,1,1,1,0,0,0,100%,100%,100%,13.78,13.78,100%,0,1342.263,759.97,5.39,576.903,0,1,100%,100%
2026/08/24,"Allianz_Global Automotive_Insurance_N_X_DE_X",RSA_Insurance,08:15,2,2,0,0,1,1,2,0,0,0,50%,50%,100%,14.635,23.77,100%,0,975.761,548.38,2.095,425.286,0,2,50%,50%
2026/08/24,"Allianz_Global Automotive_Insurance_N_X_DE_X",RSA_Insurance,08:30,2,2,0,0,2,2,2,0,0,0,100%,100%,100%,10.065,11.36,100%,0,599.5505,332.145,2.305,265.1005,0,2,100%,100%
2026/08/24,"Allianz_Global Automotive_Insurance_N_X_DE_X",RSA_Insurance,08:45,1,1,0,0,0,0,1,0,0,0,0,0,100%,23.47,23.47,100%,0,1054.242,413.44,0,640.802,0,1,0,0
2026/08/24,"Allianz_Global Automotive_Insurance_N_X_DE_X",RSA_Insurance,09:15,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/24,"Allianz_Global Automotive_Insurance_N_X_DE_X",RSA_Insurance,09:30,1,1,0,0,1,1,1,0,0,0,100%,100%,100%,8.28,8.28,100%,0,1034.378,295.25,0,739.128,0,1,100%,100%
2026/08/24,"Allianz_Global Automotive_Insurance_N_X_DE_X",RSA_Insurance,09:45,1,1,0,0,1,1,1,0,0,0,100%,100%,100%,2.58,2.58,100%,0,458.579,137.72,0,320.859,0,1,100%,100%
2026/08/24,"Allianz_Global Automotive_Insurance_N_X_DE_X",RSA_Insurance,10:15,1,1,0,0,0,0,0,0,0,0,0,0,0,66.53,66.53,100%,0,830.53,24.08,0,806.45,0,1,0,0
2026/08/24,"Allianz_Global Automotive_Insurance_N_X_DE_X",RSA_Insurance,10:30,1,1,0,0,0,0,0,0,0,0,0,0,0,33.55,33.55,100%,0,1631.069,932.09,0,698.979,0,1,0,0
2026/08/24,"Allianz_Global Automotive_Insurance_N_X_DE_X",RSA_Insurance,11:00,2,2,0,0,0,0,0,0,0,0,0,0,0,90.23,103.02,100%,0,929.6505,308.625,1.335,619.6905,0,2,0,0
2026/08/24,"Allianz_Global Automotive_Insurance_N_X_DE_X",RSA_Insurance,11:30,2,2,0,0,1,1,1,0,0,0,50%,50%,50%,26.435,46.28,100%,0,1406.324,740.695,0,665.629,0,2,50%,50%
2026/08/24,"Allianz_Global Automotive_Insurance_N_X_DE_X",RSA_Insurance,14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/24,"Allianz_Global Automotive_Insurance_N_X_DE_X",RSA_Insurance,15:45,1,1,0,0,1,1,1,0,0,0,100%,100%,100%,1.22,1.22,100%,0,757.65,375.94,0,381.71,0,1,100%,100%
2026/08/24,"Allianz_Global Automotive_Insurance_N_X_DE_X",RSA_Insurance,17:00,1,1,0,0,0,0,0,0,0,0,0,0,0,154.7,154.7,100%,0,162.397,85.47,0,76.927,0,1,0,0
2026/08/24,"Allianz_Health Accident_Insurance_N_X_DE_AZ Unfall",EasyLiving_HealthandLifecare,07:45,1,1,0,0,1,1,1,0,0,0,100%,100%,100%,7.14,7.14,100%,0,51.921,30.58,0,21.341,0,1,100%,100%
2026/08/24,"Allianz_Health Accident_Insurance_N_X_DE_AZ Unfall",EasyLiving_HealthandLifecare,08:00,5,2,3,0,0,0,0,0,0,0,0,0,0,116.32,180.22,40%,60%,339.6415,324.7,0,14.9415,0,5,0,0
2026/08/24,"Allianz_Health Accident_Insurance_N_X_DE_AZ Unfall",EasyLiving_HealthandLifecare,08:15,4,4,0,0,2,2,3,0,0,0,50%,50%,75%,23.8575,52.98,100%,0,155.595,148.095,0,7.5,0,4,50%,50%
2026/08/24,"Allianz_Health Accident_Insurance_N_X_DE_AZ Unfall",EasyLiving_HealthandLifecare,08:30,4,4,0,0,2,2,2,0,0,0,50%,50%,50%,31.2875,75.12,100%,0,237.0675,224.77,0,12.2975,0,4,50%,50%
2026/08/24,"Allianz_Health Accident_Insurance_N_X_DE_AZ Unfall",EasyLiving_HealthandLifecare,08:45,4,4,0,0,1,1,1,0,0,0,25%,25%,25%,87.0875,134.98,100%,0,405.6555,398.1825,0,7.473,0,4,25%,25%
2026/08/24,"Allianz_Health Accident_Insurance_N_X_DE_AZ Unfall",EasyLiving_HealthandLifecare,09:00,4,3,1,0,0,0,0,0,0,0,0,0,0,212.33333333333,238.11,75%,25%,215.45833333333,213.54,0,1.9183333333333,0,4,0,0
2026/08/24,"Allianz_Health Accident_Insurance_N_X_DE_AZ Unfall",EasyLiving_HealthandLifecare,09:15,7,7,0,0,0,0,1,0,0,0,0,0,14.29%,123.20857142857,424.31,100%,0,368.08728571429,358.77571428571,0,9.3115714285714,0,7,0,0
2026/08/24,"Allianz_Health Accident_Insurance_N_X_DE_AZ Unfall",EasyLiving_HealthandLifecare,09:30,6,4,2,0,0,0,0,1,1,1,0,0,0,341.2725,551.09,66.67%,33.33%,405.97275,399.4925,3.0125,3.46775,0,6,0,0
2026/08/24,"Allianz_Health Accident_Insurance_N_X_DE_AZ Unfall",EasyLiving_HealthandLifecare,09:45,1,1,0,0,0,0,0,0,0,0,0,0,0,120.52,120.52,100%,0,480.747,478.28,0,2.467,0,1,0,0
2026/08/24,"Allianz_Health Accident_Insurance_N_X_DE_AZ Unfall",EasyLiving_HealthandLifecare,10:00,8,7,1,0,0,0,0,0,0,0,0,0,0,315.38428571429,469.38,87.50%,12.50%,243.50828571429,238.04,0,5.4682857142857,0,8,0,0
2026/08/24,"Allianz_Health Accident_Insurance_N_X_DE_AZ Unfall",EasyLiving_HealthandLifecare,10:15,8,7,1,0,0,0,0,0,0,0,0,0,0,150.33571428571,222.02,87.50%,12.50%,491.37457142857,484.64285714286,0,6.7317142857143,0,8,0,0
2026/08/24,"Allianz_Health Accident_Insurance_N_X_DE_AZ Unfall",EasyLiving_HealthandLifecare,10:30,7,7,0,0,1,1,1,0,0,0,14.29%,14.29%,14.29%,118.49857142857,245.08,100%,0,297.012,288.52714285714,1.1,7.3848571428571,0,7,14.29%,14.29%
2026/08/24,"Allianz_Health Accident_Insurance_N_X_DE_AZ Unfall",EasyLiving_HealthandLifecare,10:45,4,3,1,0,0,0,0,0,0,0,0,0,0,201.14333333333,255.06,75%,25%,481.879,472.17666666667,0,9.7023333333333,0,4,0,0
2026/08/24,"Allianz_Health Accident_Insurance_N_X_DE_AZ Unfall",EasyLiving_HealthandLifecare,11:00,8,4,4,0,1,1,1,0,0,1,12.50%,12.50%,14.29%,324.76,502.66,50%,50%,391.1835,379.51,0,11.6735,0,8,12.50%,12.50%
2026/08/24,"Allianz_Health Accident_Insurance_N_X_DE_AZ Unfall",EasyLiving_HealthandLifecare,11:15,6,3,3,1,2,2,2,0,0,0,33.33%,33.33%,33.33%,47.213333333333,123.03,50%,50%,520.047,516.25333333333,0,3.7936666666667,0,6,33.33%,33.33%
2026/08/24,"Allianz_Health Accident_Insurance_N_X_DE_AZ Unfall",EasyLiving_HealthandLifecare,11:30,4,4,0,0,0,0,1,0,0,0,0,0,25%,177.735,266.31,100%,0,416.3655,411.9875,1.84,2.538,0,4,0,0
2026/08/24,"Allianz_Health Accident_Insurance_N_X_DE_AZ Unfall",EasyLiving_HealthandLifecare,11:45,2,2,0,0,0,0,0,0,0,0,0,0,0,151.375,254.22,100%,0,395.6485,365.69,25.89,4.0685,0,2,0,0
2026/08/24,"Allianz_Health Accident_Insurance_N_X_DE_AZ Unfall",EasyLiving_HealthandLifecare,12:00,3,3,0,0,1,1,1,0,0,0,33.33%,33.33%,33.33%,183.69,407.66,100%,0,367.64133333333,356.08666666667,7.9533333333333,3.6013333333333,0,3,33.33%,33.33%
